ID,Submission Year,Report Submission Title,Submission Year File Number,Date,Link,pdf_file,Company Name,text_file,Securities Done,Insiders Done,Third Party Providers Done,Transfer Agents Done,Financial Statements Done,Additional Securities Done,Reporting Year,file,Reporting Year/Period
KAST,2023,Annual Report - 2022,3,02/22/2023,https://www.otcmarkets.com/otcapi/company/financial-report/359733/content,KAST_2023_Annual_3.pdf,KASTEN INC,KAST_2023_Annual_3.txt,1,0,-5,-2,0,-3,0,KAST_2023_Annual_3.txt," December 31, 2022"
KENS,2013,Annual Report - Kenilworth Systems Corporation and Subsidiaries - Annual Report as of 12/31/2012,1,03/18/2013,https://www.otcmarkets.com/otcapi/company/financial-report/101065/content,KENS_2013_Annual_1.pdf,KENILWORTH SYS CORP,KENS_2013_Annual_1.txt,-1,0,-1,-1,0,-1,0,KENS_2013_Annual_1.txt,-1
KENS,2013,Annual Report - Kenilworth Systems Corporation and Subsidiaries - Annual Report as of 12/31/2011,2,03/18/2013,https://www.otcmarkets.com/otcapi/company/financial-report/101061/content,KENS_2013_Annual_2.pdf,KENILWORTH SYS CORP,KENS_2013_Annual_2.txt,-1,0,-1,-1,0,-1,0,KENS_2013_Annual_2.txt,-1
KENS,2013,Annual Report - Kenilworth Systems Corporation and Subsidiaries - Annual Report as of 12/31/2010,3,03/18/2013,https://www.otcmarkets.com/otcapi/company/financial-report/101060/content,KENS_2013_Annual_3.pdf,KENILWORTH SYS CORP,KENS_2013_Annual_3.txt,-1,0,-1,-1,0,-1,0,KENS_2013_Annual_3.txt,-1
KICK,2021,Annual Report - Annual Report,1,08/31/2021,https://www.otcmarkets.com/otcapi/company/financial-report/299931/content,KICK_2021_Annual_1.pdf,HPN HOLDINGS INC,KICK_2021_Annual_1.txt,-3,0,1,-2,0,-3,0,KICK_2021_Annual_1.txt," May 31, 2020"
KICK,2021,Annual Report - Initial Disclosure Statement,2,08/18/2021,https://www.otcmarkets.com/otcapi/company/financial-report/297074/content,KICK_2021_Annual_2.pdf,HPN HOLDINGS INC,KICK_2021_Annual_2.txt,-3,0,1,-2,0,-3,0,KICK_2021_Annual_2.txt," May 31, 2021"
KICK,2022,Annual Report - 5/31/2022 Annual Report,1,06/08/2022,https://www.otcmarkets.com/otcapi/company/financial-report/336923/content,KICK_2022_Annual_1.pdf,HPN HOLDINGS INC,KICK_2022_Annual_1.txt,-3,0,1,-2,0,-3,0,KICK_2022_Annual_1.txt," May 31, 2022"
KJFI,2021,Annual Report - Annual Report,1,10/21/2021,https://www.otcmarkets.com/otcapi/company/financial-report/307610/content,KJFI_2021_Annual_1.pdf,COMJOYFUL INTL CO,KJFI_2021_Annual_1.txt,1,0,1,1,0,-1,0,KJFI_2021_Annual_1.txt," December 31, 2020"
KJFI,2021,Annual Report - Annual Report,2,10/21/2021,https://www.otcmarkets.com/otcapi/company/financial-report/307609/content,KJFI_2021_Annual_2.pdf,COMJOYFUL INTL CO,KJFI_2021_Annual_2.txt,1,0,1,1,0,-1,0,KJFI_2021_Annual_2.txt," December 31, 2019"
KJFI,2021,Annual Report - Annual Report,3,09/17/2021,https://www.otcmarkets.com/otcapi/company/financial-report/302837/content,KJFI_2021_Annual_3.pdf,COMJOYFUL INTL CO,KJFI_2021_Annual_3.txt,1,0,1,1,0,-1,0,KJFI_2021_Annual_3.txt," December 31, 2020"
KJFI,2021,Annual Report - Annual Report,4,09/17/2021,https://www.otcmarkets.com/otcapi/company/financial-report/302836/content,KJFI_2021_Annual_4.pdf,COMJOYFUL INTL CO,KJFI_2021_Annual_4.txt,1,0,1,1,0,-1,0,KJFI_2021_Annual_4.txt," December 31, 2019"
KJFI,2022,Annual Report - Annual Report,1,05/04/2022,https://www.otcmarkets.com/otcapi/company/financial-report/331213/content,KJFI_2022_Annual_1.pdf,COMJOYFUL INTL CO,KJFI_2022_Annual_1.txt,1,0,1,1,0,-1,0,KJFI_2022_Annual_1.txt," December 31, 2021"
KJFI,2023,Annual Report - Annual Report,1,02/05/2023,https://www.otcmarkets.com/otcapi/company/financial-report/358502/content,KJFI_2023_Annual_1.pdf,COMJOYFUL INTL CO,KJFI_2023_Annual_1.txt,1,0,1,1,0,-1,0,KJFI_2023_Annual_1.txt," December 31, 2022"
KLYG,2009,Annual Report - 10K 2008,1,06/15/2009,https://www.otcmarkets.com/otcapi/company/financial-report/21809/content,KLYG_2009_Annual_1.pdf,KELYNIAM GLOBAL INC,KLYG_2009_Annual_1.txt,-1,0,-1,-1,0,-1,0,KLYG_2009_Annual_1.txt,-1
KLYG,2009,Annual Report - 10K 2007,2,06/15/2009,https://www.otcmarkets.com/otcapi/company/financial-report/21808/content,KLYG_2009_Annual_2.pdf,KELYNIAM GLOBAL INC,KLYG_2009_Annual_2.txt,-1,0,-1,-1,0,-1,0,KLYG_2009_Annual_2.txt,-1
KLYG,2010,Annual Report - 10K,1,08/22/2010,https://www.otcmarkets.com/otcapi/company/financial-report/35885/content,KLYG_2010_Annual_1.pdf,KELYNIAM GLOBAL INC,KLYG_2010_Annual_1.txt,-1,0,-1,-1,0,-1,0,KLYG_2010_Annual_1.txt,-1
KLYG,2021,Semi-Annual Report - Updated print format - Kelyniam 2nd Quarter Disclosure and Financial Statements,1,10/11/2021,https://www.otcmarkets.com/otcapi/company/financial-report/306207/content,KLYG_2021_Annual_1.pdf,KELYNIAM GLOBAL INC,KLYG_2021_Annual_1.txt,1,0,1,1,0,-3,0,KLYG_2021_Annual_1.txt, June 30. 2021
KLYG,2021,Annual Report - Kelyniam 12-31-2019 Disclosure report and financial statements,2,09/21/2021,https://www.otcmarkets.com/otcapi/company/financial-report/303236/content,KLYG_2021_Annual_2.pdf,KELYNIAM GLOBAL INC,KLYG_2021_Annual_2.txt,1,0,1,1,0,-3,0,KLYG_2021_Annual_2.txt," December 31, 2019"
KLYG,2021,Annual Report - Kelyniam 2019 Annual Financial Statements,3,09/21/2021,https://www.otcmarkets.com/otcapi/company/financial-report/303215/content,KLYG_2021_Annual_3.pdf,KELYNIAM GLOBAL INC,KLYG_2021_Annual_3.txt,-1,0,-1,-1,0,-1,0,KLYG_2021_Annual_3.txt,-1
KLYG,2021,Annual Report - Kelyniam Annual Financial Statements,4,09/21/2021,https://www.otcmarkets.com/otcapi/company/financial-report/303213/content,KLYG_2021_Annual_4.pdf,KELYNIAM GLOBAL INC,KLYG_2021_Annual_4.txt,1,0,-1,1,0,-3,0,KLYG_2021_Annual_4.txt," December 31, 2020"
KLYG,2021,Semi-Annual Report - Kelyniam 2nd Quarter Disclosure and Financial Statements,5,09/13/2021,https://www.otcmarkets.com/otcapi/company/financial-report/301804/content,KLYG_2021_Annual_5.pdf,KELYNIAM GLOBAL INC,KLYG_2021_Annual_5.txt,1,0,1,1,0,-3,0,KLYG_2021_Annual_5.txt, June 30. 2021
KLYG,2022,Semi-Annual Report - 2022 Semi Annual Disclosure Statement and Financial Report,1,08/13/2022,https://www.otcmarkets.com/otcapi/company/financial-report/342472/content,KLYG_2022_Annual_1.pdf,KELYNIAM GLOBAL INC,KLYG_2022_Annual_1.txt,1,0,1,1,0,-3,0,KLYG_2022_Annual_1.txt," June 30, 2022"
KLYG,2022,Annual Report - 2021 Annual Disclosure Statement and Financial Statements,2,02/15/2022,https://www.otcmarkets.com/otcapi/company/financial-report/320469/content,KLYG_2022_Annual_2.pdf,KELYNIAM GLOBAL INC,KLYG_2022_Annual_2.txt,1,0,1,1,0,-3,0,KLYG_2022_Annual_2.txt, December 31. 2021
KLYG,2023,Annual Report - 2022 Annual Disclosure Statement and Financial Statements,1,03/18/2023,https://www.otcmarkets.com/otcapi/company/financial-report/361934/content,KLYG_2023_Annual_1.pdf,KELYNIAM GLOBAL INC,KLYG_2023_Annual_1.txt,1,0,-1,1,0,-3,0,KLYG_2023_Annual_1.txt,-1
KMGH,2021,Annual Report - Annual Report and Financial Statements,1,09/01/2021,https://www.otcmarkets.com/otcapi/company/financial-report/300276/content,KMGH_2021_Annual_1.pdf,KEMIAO GARMENT HLDG GRP,KMGH_2021_Annual_1.txt,-3,0,-1,-2,0,-3,0,KMGH_2021_Annual_1.txt," December 31, 2020"
KMGH,2022,Annual Report - 2021.12.31-Annual Report and Financial Statements,1,04/15/2022,https://www.otcmarkets.com/otcapi/company/financial-report/327879/content,KMGH_2022_Annual_1.pdf,KEMIAO GARMENT HLDG GRP,KMGH_2022_Annual_1.txt,-3,0,-5,-2,0,-3,0,KMGH_2022_Annual_1.txt," December 31, 2021"
KWIK,2018,Annual Report - Initial Disclosure,1,04/18/2018,https://www.otcmarkets.com/otcapi/company/financial-report/191282/content,KWIK_2018_Annual_1.pdf,KWIKCLICK INC,KWIK_2018_Annual_1.txt,-1,0,-1,-1,0,-1,0,KWIK_2018_Annual_1.txt,-1
KWIK,2021,Annual Report - Annual Report,1,09/27/2021,https://www.otcmarkets.com/otcapi/company/financial-report/304597/content,KWIK_2021_Annual_1.pdf,KWIKCLICK INC,KWIK_2021_Annual_1.txt,1,0,-5,1,0,-3,0,KWIK_2021_Annual_1.txt," December 31, 2020"
LBAS,2021,Annual Report - Attorney Letter for FYE 2021,1,11/29/2021,https://www.otcmarkets.com/otcapi/company/financial-report/314020/content,LBAS_2021_Annual_1.pdf,LOCATION BASED TECHS INC,LBAS_2021_Annual_1.txt,-1,0,-1,-1,0,-1,0,LBAS_2021_Annual_1.txt,-1
LBAS,2021,Annual Report - Financials,2,11/29/2021,https://www.otcmarkets.com/otcapi/company/financial-report/313869/content,LBAS_2021_Annual_2.pdf,LOCATION BASED TECHS INC,LBAS_2021_Annual_2.txt,-1,0,-1,-1,0,-1,0,LBAS_2021_Annual_2.txt,-1
LBAS,2021,Annual Report - Disclosure Statement,3,11/29/2021,https://www.otcmarkets.com/otcapi/company/financial-report/313867/content,LBAS_2021_Annual_3.pdf,LOCATION BASED TECHS INC,LBAS_2021_Annual_3.txt,1,0,-5,1,0,-3,0,LBAS_2021_Annual_3.txt," Aug 31, 2021"
LBAS,2021,Annual Report - Disclaimers and Risk Factors,4,11/29/2021,https://www.otcmarkets.com/otcapi/company/financial-report/313871/content,LBAS_2021_Annual_4.pdf,LOCATION BASED TECHS INC,LBAS_2021_Annual_4.txt,-1,0,-1,-1,0,-1,0,LBAS_2021_Annual_4.txt,-1
LBAS,2021,"Annual Report - FYE August 31, 2020",5,09/17/2021,https://www.otcmarkets.com/otcapi/company/financial-report/302785/content,LBAS_2021_Annual_5.pdf,LOCATION BASED TECHS INC,LBAS_2021_Annual_5.txt,-1,0,-1,-1,0,-1,0,LBAS_2021_Annual_5.txt,-1
LBAS,2022,Annual Report - Amended Location Based Technologies Inc FY 2022 Disclosure Statement Current Information,1,12/05/2022,https://www.otcmarkets.com/otcapi/company/financial-report/354468/content,LBAS_2022_Annual_1.pdf,LOCATION BASED TECHS INC,LBAS_2022_Annual_1.txt,1,0,-5,1,0,-3,0,LBAS_2022_Annual_1.txt," August 31, 2022"
LBAS,2022,Annual Report - Location Based Technologies Inc FT 2022 Financial Statements,2,11/29/2022,https://www.otcmarkets.com/otcapi/company/financial-report/353692/content,LBAS_2022_Annual_2.pdf,LOCATION BASED TECHS INC,LBAS_2022_Annual_2.txt,-1,0,-1,-1,0,-1,0,LBAS_2022_Annual_2.txt,-1
LBAS,2022,Annual Report - Location Based Technologies Inc Disclosure Statement (Current Information),3,11/29/2022,https://www.otcmarkets.com/otcapi/company/financial-report/353688/content,LBAS_2022_Annual_3.pdf,LOCATION BASED TECHS INC,LBAS_2022_Annual_3.txt,1,0,-5,1,0,-3,0,LBAS_2022_Annual_3.txt," August 31, 2022"
LBTD,2021,Annual Report - Annual Report and disclosure statement,1,09/09/2021,https://www.otcmarkets.com/otcapi/company/financial-report/301494/content,LBTD_2021_Annual_1.pdf,LOTUS BIO TECH DEV CP,LBTD_2021_Annual_1.txt,1,0,-5,1,0,-3,0,LBTD_2021_Annual_1.txt," March 31, 2020"
LBTD,2021,Annual Report - Annual Report and disclosure statement,2,09/01/2021,https://www.otcmarkets.com/otcapi/company/financial-report/300552/content,LBTD_2021_Annual_2.pdf,LOTUS BIO TECH DEV CP,LBTD_2021_Annual_2.txt,1,0,-5,1,0,-3,0,LBTD_2021_Annual_2.txt," March 31, 2021"
LBTD,2022,Annual Report - Amended Annual report #2,1,07/13/2022,https://www.otcmarkets.com/otcapi/company/financial-report/339442/content,LBTD_2022_Annual_1.pdf,LOTUS BIO TECH DEV CP,LBTD_2022_Annual_1.txt,1,0,-1,1,0,-3,0,LBTD_2022_Annual_1.txt," March 31, 2022"
LBTD,2022,Annual Report - Amended Annual Report,2,07/13/2022,https://www.otcmarkets.com/otcapi/company/financial-report/339435/content,LBTD_2022_Annual_2.pdf,LOTUS BIO TECH DEV CP,LBTD_2022_Annual_2.txt,1,0,-1,1,0,-3,0,LBTD_2022_Annual_2.txt," March 31, 2022"
LBTD,2022,Annual Report - Annual Report,3,07/06/2022,https://www.otcmarkets.com/otcapi/company/financial-report/339086/content,LBTD_2022_Annual_3.pdf,LOTUS BIO TECH DEV CP,LBTD_2022_Annual_3.txt,1,0,-1,1,0,-3,0,LBTD_2022_Annual_3.txt," March 31, 2022"
LBTD,2022,Annual Report - Annual Report,4,06/13/2022,https://www.otcmarkets.com/otcapi/company/financial-report/337291/content,LBTD_2022_Annual_4.pdf,LOTUS BIO TECH DEV CP,LBTD_2022_Annual_4.txt,1,0,-5,1,0,-3,0,LBTD_2022_Annual_4.txt," December 31, 2021"
LEAS,2011,Annual Report - Annual Report,1,04/15/2011,https://www.otcmarkets.com/otcapi/company/financial-report/47975/content,LEAS_2011_Annual_1.pdf,STRATEGIC ASSET LEASING,LEAS_2011_Annual_1.txt,-1,0,-1,-1,0,-1,0,LEAS_2011_Annual_1.txt,-1
LEAS,2012,Annual Report - Annual Report,1,04/02/2012,https://www.otcmarkets.com/otcapi/company/financial-report/76898/content,LEAS_2012_Annual_1.pdf,STRATEGIC ASSET LEASING,LEAS_2012_Annual_1.txt,-1,0,-1,-1,0,-1,0,LEAS_2012_Annual_1.txt,-1
LEAS,2013,Annual Report - Annual Report,1,02/01/2013,https://www.otcmarkets.com/otcapi/company/financial-report/98673/content,LEAS_2013_Annual_1.pdf,STRATEGIC ASSET LEASING,LEAS_2013_Annual_1.txt,-1,0,-1,-1,0,-1,0,LEAS_2013_Annual_1.txt,-1
LEAS,2014,Annual Report - Annual Report,1,04/16/2014,https://www.otcmarkets.com/otcapi/company/financial-report/118887/content,LEAS_2014_Annual_1.pdf,STRATEGIC ASSET LEASING,LEAS_2014_Annual_1.txt,-1,0,-1,-1,0,-1,0,LEAS_2014_Annual_1.txt,-1
LEAS,2014,Annual Report - Annual Report,2,04/15/2014,https://www.otcmarkets.com/otcapi/company/financial-report/118843/content,LEAS_2014_Annual_2.pdf,STRATEGIC ASSET LEASING,LEAS_2014_Annual_2.txt,-1,0,-1,-1,0,-1,0,LEAS_2014_Annual_2.txt,-1
LEAS,2015,Annual Report - Annual Report,1,01/29/2015,https://www.otcmarkets.com/otcapi/company/financial-report/132145/content,LEAS_2015_Annual_1.pdf,STRATEGIC ASSET LEASING,LEAS_2015_Annual_1.txt,-1,0,-1,-1,0,-1,0,LEAS_2015_Annual_1.txt,-1
LEAS,2016,Annual Report - Annual Report,1,04/01/2016,https://www.otcmarkets.com/otcapi/company/financial-report/152509/content,LEAS_2016_Annual_1.pdf,STRATEGIC ASSET LEASING,LEAS_2016_Annual_1.txt,-1,0,-1,-1,0,-1,0,LEAS_2016_Annual_1.txt,-1
LEAS,2020,Annual Report - Period Ending 12/31/19 Amended,1,07/16/2020,https://www.otcmarkets.com/otcapi/company/financial-report/252195/content,LEAS_2020_Annual_1.pdf,STRATEGIC ASSET LEASING,LEAS_2020_Annual_1.txt,1,0,-5,-2,0,1,0,LEAS_2020_Annual_1.txt, 12/81/2019
LEAS,2020,Annual Report - Period Ending 12/31/18 Amended,2,07/16/2020,https://www.otcmarkets.com/otcapi/company/financial-report/252194/content,LEAS_2020_Annual_2.pdf,STRATEGIC ASSET LEASING,LEAS_2020_Annual_2.txt,-1,0,-5,-1,0,-1,0,LEAS_2020_Annual_2.txt, 12/81/2018
LEAS,2020,Annual Report - Annual Report,3,07/16/2020,https://www.otcmarkets.com/otcapi/company/financial-report/252193/content,LEAS_2020_Annual_3.pdf,STRATEGIC ASSET LEASING,LEAS_2020_Annual_3.txt,-1,0,-1,-1,0,-1,0,LEAS_2020_Annual_3.txt,-1
LEAS,2021,Annual Report - Annual Report 2020,1,09/23/2021,https://www.otcmarkets.com/otcapi/company/financial-report/303806/content,LEAS_2021_Annual_1.pdf,STRATEGIC ASSET LEASING,LEAS_2021_Annual_1.txt,-1,0,-1,-1,0,-1,0,LEAS_2021_Annual_1.txt,-1
LEAS,2022,Annual Report - 2021 Annual Audited 10K,1,04/04/2022,https://www.otcmarkets.com/otcapi/company/financial-report/326629/content,LEAS_2022_Annual_1.pdf,STRATEGIC ASSET LEASING,LEAS_2022_Annual_1.txt,-1,0,-1,-1,0,-1,0,LEAS_2022_Annual_1.txt,-1
LGBS,2013,Annual Report - Annual Report,1,12/19/2013,https://www.otcmarkets.com/otcapi/company/financial-report/115017/content,LGBS_2013_Annual_1.pdf,LEGENDS BUSINESS GRP INC,LGBS_2013_Annual_1.txt,-1,0,-1,-1,0,-1,0,LGBS_2013_Annual_1.txt,-1
LGBS,2014,Annual Report - Annual Report,1,04/15/2014,https://www.otcmarkets.com/otcapi/company/financial-report/118818/content,LGBS_2014_Annual_1.pdf,LEGENDS BUSINESS GRP INC,LGBS_2014_Annual_1.txt,-1,0,-1,-1,0,-1,0,LGBS_2014_Annual_1.txt,-1
LGBS,2015,Annual Report - Annual Report,1,05/30/2015,https://www.otcmarkets.com/otcapi/company/financial-report/139336/content,LGBS_2015_Annual_1.pdf,LEGENDS BUSINESS GRP INC,LGBS_2015_Annual_1.txt,-1,0,-1,-1,0,-1,0,LGBS_2015_Annual_1.txt,-1
LGBS,2016,Annual Report - Annual Report,1,03/30/2016,https://www.otcmarkets.com/otcapi/company/financial-report/152207/content,LGBS_2016_Annual_1.pdf,LEGENDS BUSINESS GRP INC,LGBS_2016_Annual_1.txt,-1,0,-1,-1,0,-1,0,LGBS_2016_Annual_1.txt,-1
LGBS,2021,Annual Report - Annual Report,1,11/15/2021,https://www.otcmarkets.com/otcapi/company/financial-report/311388/content,LGBS_2021_Annual_1.pdf,LEGENDS BUSINESS GRP INC,LGBS_2021_Annual_1.txt,-3,0,-5,1,0,-3,0,LGBS_2021_Annual_1.txt," December 31, 2020"
LGBS,2021,Annual Report - Annual Report,2,11/15/2021,https://www.otcmarkets.com/otcapi/company/financial-report/311379/content,LGBS_2021_Annual_2.pdf,LEGENDS BUSINESS GRP INC,LGBS_2021_Annual_2.txt,-3,0,-5,1,0,1,0,LGBS_2021_Annual_2.txt," December 31, 2019"
LGBS,2022,Annual Report - Annual Report,1,02/07/2022,https://www.otcmarkets.com/otcapi/company/financial-report/319560/content,LGBS_2022_Annual_1.pdf,LEGENDS BUSINESS GRP INC,LGBS_2022_Annual_1.txt,-3,0,-5,1,0,1,0,LGBS_2022_Annual_1.txt," December 31, 2021"
LOTE,2016,"Annual Report - Annual Report for the Fiscal Year Ending December 31, 2015",1,08/01/2016,https://www.otcmarkets.com/otcapi/company/financial-report/158036/content,LOTE_2016_Annual_1.pdf,LOT78 INC,LOTE_2016_Annual_1.txt,-1,0,-1,-1,0,-1,0,LOTE_2016_Annual_1.txt,-1
LOTE,2016,Annual Report - Information Statement Pursuant to Rule 15c2-11,2,07/26/2016,https://www.otcmarkets.com/otcapi/company/financial-report/157786/content,LOTE_2016_Annual_2.pdf,LOT78 INC,LOTE_2016_Annual_2.txt,-1,0,-1,-1,0,-1,0,LOTE_2016_Annual_2.txt,-1
LOTE,2017,Attorney Letter with Respect to Current Information - Attorney Letter with Respect to Current Information - 2016 Annual Report,1,05/08/2017,https://www.otcmarkets.com/otcapi/company/financial-report/171480/content,LOTE_2017_Annual_1.pdf,LOT78 INC,LOTE_2017_Annual_1.txt,-1,0,-1,-1,0,-1,0,LOTE_2017_Annual_1.txt,-1
LOTE,2017,"Annual Report - For Period Ending December 31, 2016",2,02/15/2017,https://www.otcmarkets.com/otcapi/company/financial-report/166473/content,LOTE_2017_Annual_2.pdf,LOT78 INC,LOTE_2017_Annual_2.txt,-1,0,-1,-1,0,-1,0,LOTE_2017_Annual_2.txt,-1
LOTE,2018,Annual Report - Annual LOTE 12/31/2018,1,12/31/2018,https://www.otcmarkets.com/otcapi/company/financial-report/209719/content,LOTE_2018_Annual_1.pdf,LOT78 INC,LOTE_2018_Annual_1.txt,-1,0,-1,-1,0,-1,0,LOTE_2018_Annual_1.txt,-1
LOTE,2018,Attorney Letter with Respect to Current Information - Attorney Letter with Respect to Current Information - 2017 Annual Report,2,03/26/2018,https://www.otcmarkets.com/otcapi/company/financial-report/189411/content,LOTE_2018_Annual_2.pdf,LOT78 INC,LOTE_2018_Annual_2.txt,-1,0,-1,-1,0,-1,0,LOTE_2018_Annual_2.txt,-1
LOTE,2018,"Annual Report - LOTE Annual Report - Period Ending December 31, 2017",3,02/16/2018,https://www.otcmarkets.com/otcapi/company/financial-report/187620/content,LOTE_2018_Annual_3.pdf,LOT78 INC,LOTE_2018_Annual_3.txt,-1,0,-1,-1,0,-1,0,LOTE_2018_Annual_3.txt,-1
LOTE,2019,Annual Report - LOTE Attorney Annual Letter 1/9/19,1,01/09/2019,https://www.otcmarkets.com/otcapi/company/financial-report/210097/content,LOTE_2019_Annual_1.pdf,LOT78 INC,LOTE_2019_Annual_1.txt,-1,0,-1,-1,0,-1,0,LOTE_2019_Annual_1.txt,-1
LOTE,2021,"Semi-Annual Report - LOTE-Q-2-Disclosure Report-ending June 30,2021",1,10/04/2021,https://www.otcmarkets.com/otcapi/company/financial-report/305632/content,LOTE_2021_Annual_1.pdf,LOT78 INC,LOTE_2021_Annual_1.txt,1,0,-5,-2,0,-3,0,LOTE_2021_Annual_1.txt,-1
LOTE,2021,"Semi-Annual Report - LOTE-Q-2-Financial Table Report June 30,2021",2,10/04/2021,https://www.otcmarkets.com/otcapi/company/financial-report/305631/content,LOTE_2021_Annual_2.pdf,LOT78 INC,LOTE_2021_Annual_2.txt,-1,0,-1,-1,0,-1,0,LOTE_2021_Annual_2.txt,-1
LOTE,2021,"Semi-Annual Report - LOTE-Q-2-Attorney Letter- ending June 30,2021",3,10/04/2021,https://www.otcmarkets.com/otcapi/company/financial-report/305629/content,LOTE_2021_Annual_3.pdf,LOT78 INC,LOTE_2021_Annual_3.txt,-1,0,-1,-1,0,-1,0,LOTE_2021_Annual_3.txt,-1
LOTE,2021,Annual Report - LOTE-Final Annual-2020-Table Revised-FINAL,4,09/25/2021,https://www.otcmarkets.com/otcapi/company/financial-report/304358/content,LOTE_2021_Annual_4.pdf,LOT78 INC,LOTE_2021_Annual_4.txt,-1,0,-1,-1,0,-1,0,LOTE_2021_Annual_4.txt,-1
LOTE,2021,Annual Report - LOTE-Financial Annual-2019-Table Revised-FINAL,5,09/25/2021,https://www.otcmarkets.com/otcapi/company/financial-report/304357/content,LOTE_2021_Annual_5.pdf,LOT78 INC,LOTE_2021_Annual_5.txt,-1,0,-1,-1,0,-1,0,LOTE_2021_Annual_5.txt,-1
LOTE,2021,Annual Report - Disclosures Annual 20202,6,09/24/2021,https://www.otcmarkets.com/otcapi/company/financial-report/304259/content,LOTE_2021_Annual_6.pdf,LOT78 INC,LOTE_2021_Annual_6.txt,1,0,-5,-2,0,-3,0,LOTE_2021_Annual_6.txt,-1
LOTE,2021,Annual Report - Legal Opinion Annual 2020,7,09/24/2021,https://www.otcmarkets.com/otcapi/company/financial-report/304254/content,LOTE_2021_Annual_7.pdf,LOT78 INC,LOTE_2021_Annual_7.txt,-1,0,-1,-1,0,-1,0,LOTE_2021_Annual_7.txt,-1
LOTE,2021,Annual Report - Annual Final 2020,8,09/24/2021,https://www.otcmarkets.com/otcapi/company/financial-report/304253/content,LOTE_2021_Annual_8.pdf,LOT78 INC,LOTE_2021_Annual_8.txt,-1,0,-1,-1,0,-1,0,LOTE_2021_Annual_8.txt,-1
LOTE,2021,Annual Report - Annual Financial 2019-Amended,9,09/24/2021,https://www.otcmarkets.com/otcapi/company/financial-report/304249/content,LOTE_2021_Annual_9.pdf,LOT78 INC,LOTE_2021_Annual_9.txt,-1,0,-1,-1,0,-1,0,LOTE_2021_Annual_9.txt,-1
LOTE,2021,Annual Report - 2019 Attorney Opinion Letter,10,09/24/2021,https://www.otcmarkets.com/otcapi/company/financial-report/304236/content,LOTE_2021_Annual_10.pdf,LOT78 INC,LOTE_2021_Annual_10.txt,-1,0,-1,-1,0,-1,0,LOTE_2021_Annual_10.txt,-1
LOTE,2021,Annual Report - Financials 2019,11,09/24/2021,https://www.otcmarkets.com/otcapi/company/financial-report/304233/content,LOTE_2021_Annual_11.pdf,LOT78 INC,LOTE_2021_Annual_11.txt,-1,0,-1,-1,0,-1,0,LOTE_2021_Annual_11.txt,-1
LOTE,2021,Annual Report - 2019,12,09/24/2021,https://www.otcmarkets.com/otcapi/company/financial-report/304232/content,LOTE_2021_Annual_12.pdf,LOT78 INC,LOTE_2021_Annual_12.txt,1,0,-5,-2,0,-3,0,LOTE_2021_Annual_12.txt,-1
LOTE,2021,"Semi-Annual Report - Q-2 June 30,2021 Disclosure",13,07/06/2021,https://www.otcmarkets.com/otcapi/company/financial-report/290636/content,LOTE_2021_Annual_13.pdf,LOT78 INC,LOTE_2021_Annual_13.txt,1,0,-5,1,0,-3,0,LOTE_2021_Annual_13.txt,-1
LOTE,2021,Annual Report - LOTE 2020 Disclosure,14,07/01/2021,https://www.otcmarkets.com/otcapi/company/financial-report/290060/content,LOTE_2021_Annual_14.pdf,LOT78 INC,LOTE_2021_Annual_14.txt,1,0,-5,1,0,-3,0,LOTE_2021_Annual_14.txt,-1
LOTE,2021,Annual Report - LOTE 2019 Disclosure,15,07/01/2021,https://www.otcmarkets.com/otcapi/company/financial-report/290059/content,LOTE_2021_Annual_15.pdf,LOT78 INC,LOTE_2021_Annual_15.txt,1,0,-5,1,0,-3,0,LOTE_2021_Annual_15.txt,-1
LOTE,2021,Semi-Annual Report - 6/28/2021,16,06/28/2021,https://www.otcmarkets.com/otcapi/company/financial-report/289360/content,LOTE_2021_Annual_16.pdf,LOT78 INC,LOTE_2021_Annual_16.txt,-1,0,-1,-1,0,-1,0,LOTE_2021_Annual_16.txt,-1
LOTE,2021,Annual Report - annual report 12/21/2020 amended,17,06/28/2021,https://www.otcmarkets.com/otcapi/company/financial-report/289359/content,LOTE_2021_Annual_17.pdf,LOT78 INC,LOTE_2021_Annual_17.txt,-1,0,-1,-1,0,-1,0,LOTE_2021_Annual_17.txt,-1
LOTE,2021,Annual Report - Annual Lote 2020,18,06/16/2021,https://www.otcmarkets.com/otcapi/company/financial-report/288204/content,LOTE_2021_Annual_18.pdf,LOT78 INC,LOTE_2021_Annual_18.txt,-1,0,-1,-1,0,-1,0,LOTE_2021_Annual_18.txt,-1
LOTE,2021,Annual Report - Annual Report,19,06/16/2021,https://www.otcmarkets.com/otcapi/company/financial-report/288202/content,LOTE_2021_Annual_19.pdf,LOT78 INC,LOTE_2021_Annual_19.txt,-1,0,-1,-1,0,-1,0,LOTE_2021_Annual_19.txt,-1
LOTE,2022,Annual Report - LOTE Annual Disclosure 2021-Amended,1,05/16/2022,https://www.otcmarkets.com/otcapi/company/financial-report/333300/content,LOTE_2022_Annual_1.pdf,LOT78 INC,LOTE_2022_Annual_1.txt,1,0,-5,-2,0,-3,0,LOTE_2022_Annual_1.txt,-1
